customer_id,customer_code,gender,age_group,loyalty_tier,signup_date,preferred_device,country
17404,CUST_17404,Female,18-25,Silver,2009-05-05,Mobile Web,Sweden
17405,CUST_17405,Female,26-35,Silver,2011-09-27,Desktop Web,United Kingdom
17406,CUST_17406,Male,26-35,Silver,2009-04-01,Desktop Web,United Kingdom
17408,CUST_17408,Female,36-50,Bronze,2009-09-08,Desktop Web,United Kingdom
17409,CUST_17409,Female,51-65,Bronze,2010-02-09,Mobile Web,United Kingdom
17410,CUST_17410,Female,65+,Silver,2009-02-04,Desktop Web,United Kingdom
17411,CUST_17411,Male,26-35,Bronze,2009-05-04,Mobile App,United Kingdom
17412,CUST_17412,Female,18-25,Bronze,2010-10-17,Mobile App,United Kingdom
17414,CUST_17414,Male,51-65,Bronze,2011-09-17,Mobile Web,United Kingdom
17415,CUST_17415,Female,36-50,Bronze,2009-03-07,Mobile App,United Kingdom
17416,CUST_17416,Female,26-35,Bronze,2009-02-08,Desktop Web,United Kingdom
17418,CUST_17418,Female,26-35,Gold,2011-05-07,Tablet,United Kingdom
17419,CUST_17419,Female,36-50,Gold,2010-09-14,Desktop Web,United Kingdom
17420,CUST_17420,Male,36-50,Bronze,2010-04-23,Tablet,United Kingdom
17422,CUST_17422,Male,26-35,Bronze,2009-01-25,Desktop Web,United Kingdom
17423,CUST_17423,Male,26-35,Silver,2011-04-22,Mobile App,United Kingdom
17425,CUST_17425,Male,65+,Bronze,2009-07-13,Mobile Web,United Kingdom
17426,CUST_17426,Male,36-50,Bronze,2009-01-24,Mobile App,United Kingdom
17427,CUST_17427,Male,26-35,Bronze,2009-09-26,Mobile App,United Kingdom
17428,CUST_17428,Male,26-35,Bronze,2010-09-26,Mobile App,United Kingdom
17429,CUST_17429,Female,36-50,Gold,2009-10-29,Mobile App,United Kingdom
17430,CUST_17430,Female,26-35,Gold,2009-08-27,Mobile App,United Kingdom
17431,CUST_17431,Female,26-35,Bronze,2010-05-18,Mobile App,United Kingdom
17432,CUST_17432,Male,36-50,Bronze,2011-08-04,Desktop Web,United Kingdom
17433,CUST_17433,Female,26-35,Bronze,2011-10-27,Mobile Web,United Kingdom
17434,CUST_17434,Female,36-50,Bronze,2010-04-06,Mobile App,United Kingdom
17436,CUST_17436,Male,18-25,Platinum,2009-07-24,Mobile App,United Kingdom
17438,CUST_17438,Male,36-50,Silver,2009-06-16,Desktop Web,United Kingdom
17440,CUST_17440,Male,26-35,Silver,2009-03-25,Desktop Web,United Kingdom
17442,CUST_17442,Female,18-25,Gold,2011-04-13,Mobile Web,United Kingdom
17443,CUST_17443,Male,18-25,Gold,2009-11-18,Mobile App,Canada
17444,CUST_17444,Female,51-65,Gold,2011-01-15,Mobile Web,Canada
17446,CUST_17446,Female,51-65,Bronze,2011-10-26,Desktop Web,United Kingdom
17447,CUST_17447,Female,26-35,Bronze,2009-10-07,Desktop Web,United Kingdom
17448,CUST_17448,Female,36-50,Silver,2010-02-05,Mobile App,United Kingdom
17449,CUST_17449,Female,36-50,Bronze,2010-12-05,Mobile App,United Kingdom
17450,CUST_17450,Male,65+,Platinum,2010-11-28,Mobile App,United Kingdom
17451,CUST_17451,Female,26-35,Silver,2010-10-06,Mobile App,United Kingdom
17453,CUST_17453,Male,36-50,Platinum,2011-10-20,Desktop Web,United Kingdom
17454,CUST_17454,Male,18-25,Bronze,2010-11-27,Mobile Web,United Kingdom
17455,CUST_17455,Female,26-35,Gold,2010-01-20,Desktop Web,United Kingdom
17456,CUST_17456,Female,65+,Bronze,2011-04-18,Desktop Web,United Kingdom
17457,CUST_17457,Female,36-50,Platinum,2009-04-25,Desktop Web,United Kingdom
17458,CUST_17458,Male,26-35,Bronze,2009-06-14,Mobile App,United Kingdom
17459,CUST_17459,Female,18-25,Silver,2010-12-31,Tablet,United Kingdom
17460,CUST_17460,Female,36-50,Gold,2010-12-18,Desktop Web,United Kingdom
17461,CUST_17461,Female,36-50,Bronze,2009-05-29,Mobile App,United Kingdom
17462,CUST_17462,Male,26-35,Silver,2010-07-12,Mobile App,United Kingdom
17463,CUST_17463,Male,65+,Platinum,2009-01-18,Desktop Web,United Kingdom
17464,CUST_17464,Female,18-25,Bronze,2009-12-20,Desktop Web,United Kingdom
17466,CUST_17466,Male,26-35,Silver,2010-03-20,Mobile App,United Kingdom
17468,CUST_17468,Male,51-65,Bronze,2009-10-10,Mobile Web,United Kingdom
17469,CUST_17469,Male,26-35,Gold,2010-06-08,Desktop Web,United Kingdom
17470,CUST_17470,Male,26-35,Silver,2010-08-10,Desktop Web,United Kingdom
17472,CUST_17472,Male,36-50,Bronze,2009-05-06,Mobile App,United Kingdom
17475,CUST_17475,Male,51-65,Bronze,2009-03-07,Mobile App,United Kingdom
17480,CUST_17480,Male,18-25,Silver,2009-01-03,Mobile Web,United Kingdom
17481,CUST_17481,Female,51-65,Bronze,2009-03-01,Mobile Web,United Kingdom
17483,CUST_17483,Female,36-50,Bronze,2011-06-05,Mobile App,United Kingdom
17486,CUST_17486,Female,26-35,Silver,2011-04-20,Mobile App,United Kingdom
17489,CUST_17489,Male,36-50,Bronze,2010-05-10,Mobile App,United Kingdom
17490,CUST_17490,Male,26-35,Bronze,2010-03-13,Mobile App,United Kingdom
17491,CUST_17491,Female,26-35,Silver,2009-12-06,Desktop Web,United Kingdom
17492,CUST_17492,Male,36-50,Bronze,2009-03-02,Tablet,United Kingdom
17495,CUST_17495,Female,65+,Bronze,2011-02-19,Mobile App,United Kingdom
17496,CUST_17496,Female,18-25,Bronze,2009-07-11,Mobile App,United Kingdom
17498,CUST_17498,Non-Binary,26-35,Silver,2011-08-12,Mobile Web,United Kingdom
17499,CUST_17499,Female,26-35,Silver,2010-09-16,Mobile App,United Kingdom
17500,CUST_17500,Female,26-35,Silver,2009-02-19,Tablet,United Kingdom
17501,CUST_17501,Male,26-35,Bronze,2010-04-01,Desktop Web,United Kingdom
17502,CUST_17502,Male,18-25,Bronze,2011-03-25,Mobile Web,United Kingdom
17503,CUST_17503,Female,36-50,Bronze,2009-06-20,Mobile App,United Kingdom
17504,CUST_17504,Male,26-35,Bronze,2010-06-05,Mobile App,United Kingdom
17505,CUST_17505,Male,26-35,Platinum,2011-08-17,Desktop Web,United Kingdom
17506,CUST_17506,Female,51-65,Bronze,2011-03-14,Desktop Web,United Kingdom
17507,CUST_17507,Female,51-65,Bronze,2010-11-21,Mobile App,United Kingdom
17508,CUST_17508,Male,26-35,Bronze,2009-11-13,Tablet,Greece
17509,CUST_17509,Female,26-35,Silver,2011-05-15,Mobile Web,United Kingdom
17510,CUST_17510,Male,36-50,Silver,2010-05-25,Desktop Web,United Kingdom
17511,CUST_17511,Male,26-35,Silver,2011-02-05,Mobile App,United Kingdom
17512,CUST_17512,Non-Binary,26-35,Gold,2010-08-23,Desktop Web,United Kingdom
17513,CUST_17513,Female,36-50,Silver,2010-12-02,Desktop Web,United Kingdom
17514,CUST_17514,Male,18-25,Bronze,2010-09-10,Mobile App,United Kingdom
17515,CUST_17515,Female,18-25,Bronze,2009-06-09,Mobile Web,United Kingdom
17516,CUST_17516,Female,18-25,Silver,2010-11-16,Mobile App,United Kingdom
17517,CUST_17517,Female,26-35,Silver,2009-01-03,Mobile App,United Kingdom
17519,CUST_17519,Female,18-25,Silver,2011-01-24,Mobile App,United Kingdom
17520,CUST_17520,Male,65+,Silver,2011-01-31,Desktop Web,United Kingdom
17521,CUST_17521,Female,26-35,Silver,2010-07-29,Desktop Web,United Kingdom
17522,CUST_17522,Female,18-25,Gold,2009-07-10,Mobile App,United Kingdom
17523,CUST_17523,Male,26-35,Silver,2011-06-27,Mobile App,United Kingdom
17524,CUST_17524,Female,51-65,Gold,2010-06-03,Mobile App,United Kingdom
17525,CUST_17525,Male,36-50,Bronze,2009-09-24,Mobile App,United Kingdom
17526,CUST_17526,Female,26-35,Silver,2010-02-05,Desktop Web,United Kingdom
17527,CUST_17527,Male,51-65,Gold,2010-08-19,Mobile App,United Kingdom
17528,CUST_17528,Male,26-35,Bronze,2010-06-11,Mobile App,United Kingdom
17530,CUST_17530,Female,26-35,Gold,2009-09-16,Mobile Web,United Kingdom
17531,CUST_17531,Female,26-35,Silver,2011-08-11,Desktop Web,United Kingdom
17534,CUST_17534,Female,26-35,Bronze,2011-05-03,Desktop Web,United Kingdom
17535,CUST_17535,Male,26-35,Silver,2011-06-15,Mobile App,United Kingdom
17536,CUST_17536,Female,36-50,Bronze,2010-05-11,Mobile App,United Kingdom
17537,CUST_17537,Female,26-35,Platinum,2009-09-24,Desktop Web,United Kingdom
17538,CUST_17538,Female,36-50,Gold,2009-12-09,Mobile App,United Kingdom
17540,CUST_17540,Female,18-25,Bronze,2011-01-26,Mobile App,United Kingdom
17542,CUST_17542,Female,26-35,Bronze,2009-04-28,Mobile Web,United Kingdom
17545,CUST_17545,Male,26-35,Silver,2011-02-12,Mobile Web,United Kingdom
17547,CUST_17547,Female,51-65,Bronze,2010-05-10,Mobile App,United Kingdom
17548,CUST_17548,Female,26-35,Bronze,2011-10-02,Mobile App,United Kingdom
17549,CUST_17549,Male,36-50,Silver,2010-09-11,Tablet,United Kingdom
17550,CUST_17550,Male,26-35,Bronze,2011-08-20,Mobile App,United Kingdom
17551,CUST_17551,Female,18-25,Bronze,2010-11-23,Desktop Web,United Kingdom
17552,CUST_17552,Female,18-25,Gold,2011-05-30,Tablet,United Kingdom
17553,CUST_17553,Female,26-35,Gold,2011-07-28,Tablet,United Kingdom
17554,CUST_17554,Male,26-35,Gold,2009-06-17,Desktop Web,United Kingdom
17555,CUST_17555,Female,26-35,Gold,2010-06-21,Mobile App,United Kingdom
17556,CUST_17556,Male,36-50,Bronze,2011-05-27,Mobile App,United Kingdom
17557,CUST_17557,Male,18-25,Bronze,2009-09-03,Mobile Web,United Kingdom
17560,CUST_17560,Male,36-50,Bronze,2009-01-26,Mobile Web,United Kingdom
17561,CUST_17561,Female,26-35,Gold,2009-08-28,Desktop Web,United Kingdom
17562,CUST_17562,Female,36-50,Platinum,2010-12-01,Desktop Web,United Kingdom
17564,CUST_17564,Female,36-50,Silver,2009-05-03,Desktop Web,United Kingdom
17566,CUST_17566,Female,26-35,Gold,2009-03-08,Desktop Web,United Kingdom
17567,CUST_17567,Male,26-35,Silver,2011-02-27,Mobile Web,United Kingdom
17569,CUST_17569,Non-Binary,36-50,Bronze,2010-04-04,Desktop Web,United Kingdom
17571,CUST_17571,Male,51-65,Bronze,2010-08-05,Desktop Web,United Kingdom
17572,CUST_17572,Male,26-35,Bronze,2010-09-23,Mobile App,United Kingdom
17573,CUST_17573,Female,18-25,Bronze,2011-06-26,Desktop Web,United Kingdom
17574,CUST_17574,Female,51-65,Silver,2010-06-15,Desktop Web,United Kingdom
17576,CUST_17576,Female,26-35,Bronze,2011-03-12,Mobile App,United Kingdom
17578,CUST_17578,Male,36-50,Silver,2011-05-25,Mobile Web,United Kingdom
17579,CUST_17579,Male,26-35,Silver,2010-03-21,Desktop Web,United Kingdom
17580,CUST_17580,Male,18-25,Bronze,2009-12-30,Mobile Web,United Kingdom
17581,CUST_17581,Female,36-50,Silver,2011-09-24,Mobile App,United Kingdom
17582,CUST_17582,Female,36-50,Silver,2009-03-09,Desktop Web,United Kingdom
17584,CUST_17584,Male,26-35,Bronze,2009-10-09,Mobile App,United Kingdom
17585,CUST_17585,Female,26-35,Gold,2011-04-09,Mobile Web,United Kingdom
17588,CUST_17588,Male,36-50,Silver,2011-07-17,Mobile App,United Kingdom
17589,CUST_17589,Male,36-50,Silver,2011-10-11,Desktop Web,United Kingdom
17590,CUST_17590,Male,18-25,Gold,2011-10-18,Desktop Web,United Kingdom
17591,CUST_17591,Female,36-50,Gold,2009-08-26,Mobile App,United Kingdom
17593,CUST_17593,Female,36-50,Gold,2010-01-02,Tablet,United Kingdom
17594,CUST_17594,Female,36-50,Bronze,2011-01-13,Mobile Web,United Kingdom
17595,CUST_17595,Female,36-50,Bronze,2010-02-28,Mobile App,United Kingdom
17596,CUST_17596,Female,26-35,Bronze,2010-06-20,Mobile App,United Kingdom
17597,CUST_17597,Male,36-50,Bronze,2010-05-02,Mobile App,United Kingdom
17600,CUST_17600,Male,36-50,Gold,2009-12-10,Mobile App,United Kingdom
17601,CUST_17601,Female,18-25,Silver,2010-01-04,Mobile Web,United Kingdom
17602,CUST_17602,Female,26-35,Bronze,2009-12-14,Tablet,United Kingdom
17603,CUST_17603,Female,26-35,Bronze,2009-01-03,Mobile App,United Kingdom
17604,CUST_17604,Female,36-50,Bronze,2009-04-17,Desktop Web,United Kingdom
17608,CUST_17608,Male,26-35,Silver,2011-10-26,Desktop Web,United Kingdom
17609,CUST_17609,Female,36-50,Silver,2009-03-23,Mobile App,United Kingdom
17611,CUST_17611,Female,51-65,Gold,2010-08-06,Mobile App,United Kingdom
17612,CUST_17612,Female,36-50,Platinum,2011-02-10,Mobile App,United Kingdom
17613,CUST_17613,Male,51-65,Bronze,2010-02-28,Desktop Web,United Kingdom
17614,CUST_17614,Male,65+,Bronze,2011-02-23,Desktop Web,United Kingdom
17615,CUST_17615,Female,18-25,Bronze,2010-07-10,Desktop Web,United Kingdom
17616,CUST_17616,Female,36-50,Bronze,2011-01-30,Mobile App,United Kingdom
17618,CUST_17618,Male,26-35,Gold,2009-12-04,Mobile Web,United Kingdom
17619,CUST_17619,Male,51-65,Silver,2010-04-22,Desktop Web,United Kingdom
17620,CUST_17620,Female,26-35,Silver,2009-10-05,Mobile Web,United Kingdom
17621,CUST_17621,Male,65+,Silver,2009-07-23,Mobile App,United Kingdom
17623,CUST_17623,Male,36-50,Bronze,2010-06-22,Mobile Web,United Kingdom
17624,CUST_17624,Male,36-50,Bronze,2011-06-01,Mobile Web,United Kingdom
17625,CUST_17625,Male,18-25,Silver,2011-05-18,Mobile App,United Kingdom
17628,CUST_17628,Male,26-35,Silver,2009-02-22,Mobile App,United Kingdom
17629,CUST_17629,Female,36-50,Bronze,2010-12-11,Mobile Web,United Kingdom
17630,CUST_17630,Male,18-25,Silver,2011-07-07,Desktop Web,United Kingdom
17631,CUST_17631,Male,51-65,Gold,2011-10-12,Mobile Web,United Kingdom
17633,CUST_17633,Male,18-25,Bronze,2010-08-03,Desktop Web,United Kingdom
17634,CUST_17634,Female,36-50,Silver,2011-10-11,Desktop Web,United Kingdom
17636,CUST_17636,Male,26-35,Bronze,2010-04-21,Mobile App,United Kingdom
17637,CUST_17637,Male,36-50,Silver,2010-03-15,Mobile App,United Kingdom
17639,CUST_17639,Female,36-50,Gold,2011-02-17,Tablet,United Kingdom
17640,CUST_17640,Male,26-35,Platinum,2010-08-24,Mobile App,United Kingdom
17642,CUST_17642,Male,18-25,Bronze,2011-02-26,Mobile App,United Kingdom
17643,CUST_17643,Male,18-25,Bronze,2011-09-30,Desktop Web,United Kingdom
17644,CUST_17644,Female,36-50,Bronze,2009-01-01,Desktop Web,United Kingdom
17646,CUST_17646,Female,36-50,Bronze,2009-10-06,Mobile App,United Kingdom
17647,CUST_17647,Male,36-50,Silver,2009-06-09,Mobile App,United Kingdom
17648,CUST_17648,Female,36-50,Gold,2011-08-31,Desktop Web,United Kingdom
17649,CUST_17649,Male,26-35,Bronze,2010-09-26,Mobile App,United Kingdom
17650,CUST_17650,Female,26-35,Bronze,2009-01-02,Desktop Web,United Kingdom
17651,CUST_17651,Female,18-25,Bronze,2011-10-21,Mobile App,United Kingdom
17652,CUST_17652,Female,26-35,Silver,2009-01-10,Mobile Web,United Kingdom
17653,CUST_17653,Male,65+,Bronze,2011-09-24,Mobile Web,United Kingdom
17654,CUST_17654,Female,51-65,Bronze,2010-09-13,Desktop Web,United Kingdom
17655,CUST_17655,Female,26-35,Silver,2010-03-20,Mobile App,United Kingdom
17656,CUST_17656,Female,36-50,Bronze,2010-07-05,Desktop Web,United Kingdom
17658,CUST_17658,Female,51-65,Silver,2009-11-22,Mobile App,United Kingdom
17659,CUST_17659,Non-Binary,26-35,Gold,2009-09-08,Mobile App,United Kingdom
17660,CUST_17660,Male,18-25,Bronze,2009-02-10,Mobile Web,United Kingdom
17663,CUST_17663,Female,18-25,Silver,2010-12-10,Desktop Web,United Kingdom
17664,CUST_17664,Male,36-50,Silver,2009-06-18,Mobile Web,United Kingdom
17666,CUST_17666,Female,65+,Silver,2011-02-22,Mobile App,United Kingdom
17667,CUST_17667,Male,36-50,Bronze,2009-11-20,Mobile App,United Kingdom
17668,CUST_17668,Male,18-25,Bronze,2009-02-17,Tablet,United Kingdom
17669,CUST_17669,Male,26-35,Gold,2010-06-27,Desktop Web,United Kingdom
17670,CUST_17670,Female,36-50,Gold,2009-06-01,Desktop Web,United Kingdom
17671,CUST_17671,Male,51-65,Bronze,2010-11-18,Desktop Web,United Kingdom
17672,CUST_17672,Female,36-50,Bronze,2010-02-28,Mobile App,United Kingdom
17673,CUST_17673,Non-Binary,36-50,Bronze,2010-02-05,Desktop Web,United Kingdom
17674,CUST_17674,Female,18-25,Bronze,2011-03-21,Mobile App,United Kingdom
17675,CUST_17675,Male,51-65,Silver,2010-06-24,Desktop Web,United Kingdom
17676,CUST_17676,Male,36-50,Bronze,2010-11-25,Desktop Web,United Kingdom
17677,CUST_17677,Male,26-35,Bronze,2009-03-16,Mobile Web,United Kingdom
17678,CUST_17678,Female,36-50,Gold,2010-06-13,Desktop Web,United Kingdom
17679,CUST_17679,Male,26-35,Bronze,2011-10-10,Mobile App,United Kingdom
17680,CUST_17680,Female,18-25,Gold,2010-04-04,Desktop Web,United Kingdom
17682,CUST_17682,Male,26-35,Silver,2009-01-06,Mobile App,United Kingdom
17684,CUST_17684,Female,26-35,Bronze,2010-09-25,Mobile App,United Kingdom
17685,CUST_17685,Female,26-35,Silver,2011-08-12,Mobile App,United Kingdom
17686,CUST_17686,Male,26-35,Silver,2011-10-30,Desktop Web,United Kingdom
17690,CUST_17690,Female,36-50,Bronze,2009-04-12,Mobile App,United Kingdom
17691,CUST_17691,Female,26-35,Bronze,2009-02-06,Desktop Web,United Kingdom
17692,CUST_17692,Female,26-35,Silver,2010-04-06,Mobile Web,United Kingdom
17693,CUST_17693,Female,18-25,Gold,2011-06-24,Desktop Web,United Kingdom
17694,CUST_17694,Male,36-50,Silver,2010-09-19,Mobile App,United Kingdom
17695,CUST_17695,Male,26-35,Bronze,2009-08-05,Mobile App,United Kingdom
17696,CUST_17696,Female,26-35,Silver,2010-10-13,Desktop Web,United Kingdom
17697,CUST_17697,Female,51-65,Bronze,2010-04-23,Mobile Web,United Kingdom
17698,CUST_17698,Female,36-50,Silver,2009-01-08,Mobile App,United Kingdom
17700,CUST_17700,Female,51-65,Silver,2009-04-11,Mobile Web,United Kingdom
17701,CUST_17701,Male,26-35,Silver,2009-03-16,Desktop Web,United Kingdom
17702,CUST_17702,Male,18-25,Gold,2009-11-05,Desktop Web,United Kingdom
17703,CUST_17703,Female,36-50,Silver,2010-11-05,Tablet,United Kingdom
17704,CUST_17704,Female,26-35,Silver,2010-12-06,Desktop Web,United Kingdom
17705,CUST_17705,Female,26-35,Bronze,2011-01-13,Mobile Web,United Kingdom
17706,CUST_17706,Male,18-25,Gold,2009-11-21,Mobile App,United Kingdom
17707,CUST_17707,Non-Binary,51-65,Platinum,2011-01-03,Desktop Web,United Kingdom
17708,CUST_17708,Female,18-25,Bronze,2009-10-01,Desktop Web,United Kingdom
17709,CUST_17709,Female,51-65,Silver,2009-12-04,Mobile App,United Kingdom
17711,CUST_17711,Male,51-65,Bronze,2011-04-03,Desktop Web,United Kingdom
17712,CUST_17712,Male,26-35,Gold,2009-03-21,Mobile App,United Kingdom
17714,CUST_17714,Female,36-50,Silver,2009-07-06,Mobile App,United Kingdom
17715,CUST_17715,Female,36-50,Bronze,2009-11-15,Mobile App,United Kingdom
17716,CUST_17716,Female,51-65,Gold,2010-06-26,Desktop Web,United Kingdom
17718,CUST_17718,Male,26-35,Bronze,2009-07-24,Mobile Web,United Kingdom
17719,CUST_17719,Female,36-50,Gold,2010-05-22,Desktop Web,United Kingdom
17720,CUST_17720,Female,26-35,Silver,2011-06-01,Desktop Web,United Kingdom
17722,CUST_17722,Male,51-65,Bronze,2009-10-26,Mobile App,United Kingdom
17723,CUST_17723,Female,26-35,Bronze,2009-11-11,Mobile Web,United Kingdom
17724,CUST_17724,Male,26-35,Bronze,2009-03-29,Desktop Web,United Kingdom
17725,CUST_17725,Female,36-50,Silver,2010-03-18,Desktop Web,United Kingdom
17727,CUST_17727,Female,51-65,Silver,2009-07-18,Desktop Web,United Kingdom
17728,CUST_17728,Male,36-50,Bronze,2009-04-12,Mobile App,United Kingdom
17730,CUST_17730,Female,26-35,Bronze,2009-11-09,Desktop Web,United Kingdom
17731,CUST_17731,Non-Binary,26-35,Bronze,2009-10-14,Tablet,United Kingdom
17732,CUST_17732,Male,65+,Silver,2011-01-17,Mobile App,United Kingdom
17733,CUST_17733,Female,36-50,Silver,2010-03-31,Desktop Web,United Kingdom
17734,CUST_17734,Male,51-65,Bronze,2010-02-24,Tablet,United Kingdom
17735,CUST_17735,Female,18-25,Silver,2010-01-29,Mobile App,United Kingdom
17736,CUST_17736,Male,26-35,Bronze,2010-11-02,Mobile Web,United Kingdom
17737,CUST_17737,Female,36-50,Gold,2011-09-08,Mobile Web,United Kingdom
17738,CUST_17738,Male,51-65,Gold,2010-07-10,Desktop Web,United Kingdom
17739,CUST_17739,Female,18-25,Silver,2009-04-11,Mobile App,United Kingdom
17742,CUST_17742,Female,51-65,Gold,2010-04-11,Mobile App,United Kingdom
17744,CUST_17744,Male,36-50,Gold,2011-05-07,Mobile App,United Kingdom
17746,CUST_17746,Male,26-35,Gold,2009-08-29,Mobile Web,United Kingdom
17747,CUST_17747,Female,26-35,Silver,2011-09-25,Mobile Web,United Kingdom
17749,CUST_17749,Female,26-35,Bronze,2011-05-30,Desktop Web,United Kingdom
17750,CUST_17750,Male,36-50,Bronze,2010-07-11,Mobile App,United Kingdom
17752,CUST_17752,Male,18-25,Bronze,2011-10-25,Mobile App,United Kingdom
17754,CUST_17754,Female,26-35,Silver,2009-09-09,Desktop Web,United Kingdom
17757,CUST_17757,Female,51-65,Bronze,2011-07-16,Desktop Web,United Kingdom
17758,CUST_17758,Female,18-25,Bronze,2009-08-16,Mobile Web,United Kingdom
17759,CUST_17759,Male,26-35,Silver,2009-02-20,Desktop Web,United Kingdom
17760,CUST_17760,Female,26-35,Bronze,2009-02-17,Mobile Web,United Kingdom
17761,CUST_17761,Female,36-50,Silver,2009-04-28,Desktop Web,United Kingdom
17763,CUST_17763,Male,36-50,Gold,2010-10-05,Desktop Web,United Kingdom
17764,CUST_17764,Female,26-35,Silver,2009-07-02,Mobile App,United Kingdom
17765,CUST_17765,Female,36-50,Silver,2010-12-16,Mobile Web,United Kingdom
17767,CUST_17767,Female,36-50,Silver,2009-01-04,Desktop Web,United Kingdom
17768,CUST_17768,Female,18-25,Silver,2009-10-04,Mobile App,United Kingdom
17769,CUST_17769,Female,26-35,Bronze,2009-08-28,Mobile App,United Kingdom
17770,CUST_17770,Male,26-35,Gold,2009-09-02,Mobile App,United Kingdom
17771,CUST_17771,Female,26-35,Bronze,2009-01-13,Desktop Web,United Kingdom
17772,CUST_17772,Male,36-50,Bronze,2009-11-12,Mobile App,United Kingdom
17774,CUST_17774,Male,36-50,Gold,2011-06-22,Mobile App,United Kingdom
17775,CUST_17775,Male,26-35,Bronze,2010-03-21,Desktop Web,United Kingdom
17777,CUST_17777,Female,26-35,Bronze,2011-01-22,Mobile App,United Kingdom
17779,CUST_17779,Female,26-35,Bronze,2011-09-28,Mobile Web,United Kingdom
17781,CUST_17781,Female,36-50,Bronze,2010-01-06,Desktop Web,United Kingdom
17783,CUST_17783,Female,26-35,Bronze,2011-02-14,Desktop Web,United Kingdom
17785,CUST_17785,Female,36-50,Bronze,2009-11-17,Mobile App,United Kingdom
17786,CUST_17786,Male,26-35,Silver,2010-05-05,Mobile App,United Kingdom
17787,CUST_17787,Female,36-50,Gold,2010-02-08,Mobile App,United Kingdom
17788,CUST_17788,Female,51-65,Bronze,2009-11-13,Mobile Web,United Kingdom
17789,CUST_17789,Female,26-35,Gold,2011-04-14,Desktop Web,United Kingdom
17790,CUST_17790,Male,26-35,Bronze,2009-02-08,Mobile App,United Kingdom
17791,CUST_17791,Female,65+,Bronze,2010-01-04,Desktop Web,United Kingdom
17793,CUST_17793,Male,26-35,Bronze,2009-05-01,Mobile App,United Kingdom
17795,CUST_17795,Female,36-50,Silver,2011-01-01,Tablet,United Kingdom
17796,CUST_17796,Male,18-25,Bronze,2011-08-28,Tablet,United Kingdom
17797,CUST_17797,Male,36-50,Silver,2010-07-08,Desktop Web,United Kingdom
17799,CUST_17799,Female,18-25,Gold,2010-11-12,Desktop Web,United Kingdom
17800,CUST_17800,Female,65+,Silver,2011-07-07,Mobile Web,United Kingdom
17802,CUST_17802,Female,36-50,Silver,2011-05-17,Desktop Web,United Kingdom
17805,CUST_17805,Female,36-50,Platinum,2010-09-07,Desktop Web,United Kingdom
17806,CUST_17806,Male,36-50,Bronze,2010-01-15,Tablet,United Kingdom
17809,CUST_17809,Male,36-50,Bronze,2010-08-17,Desktop Web,United Kingdom
17811,CUST_17811,Male,26-35,Silver,2010-02-23,Desktop Web,United Kingdom
17812,CUST_17812,Male,51-65,Silver,2009-06-18,Mobile Web,United Kingdom
17813,CUST_17813,Female,65+,Bronze,2011-06-04,Desktop Web,United Kingdom
17816,CUST_17816,Female,26-35,Bronze,2011-09-23,Desktop Web,United Kingdom
17817,CUST_17817,Male,51-65,Silver,2010-12-11,Mobile App,United Kingdom
17819,CUST_17819,Female,36-50,Bronze,2011-02-20,Mobile App,United Kingdom
17820,CUST_17820,Male,36-50,Bronze,2010-01-18,Mobile App,United Kingdom
17824,CUST_17824,Female,26-35,Gold,2009-01-09,Desktop Web,United Kingdom
17827,CUST_17827,Female,26-35,Gold,2009-03-12,Desktop Web,United Kingdom
17828,CUST_17828,Non-Binary,18-25,Silver,2011-04-22,Tablet,Malta
17829,CUST_17829,Female,26-35,Silver,2009-06-13,Desktop Web,United Arab Emirates
17830,CUST_17830,Non-Binary,36-50,Gold,2009-11-27,Desktop Web,United Kingdom
17831,CUST_17831,Non-Binary,26-35,Bronze,2009-09-15,Mobile App,United Kingdom
17832,CUST_17832,Male,26-35,Bronze,2009-05-31,Mobile Web,United Kingdom
17835,CUST_17835,Male,65+,Silver,2009-06-23,Desktop Web,United Kingdom
17836,CUST_17836,Male,26-35,Gold,2009-01-09,Desktop Web,United Kingdom
17837,CUST_17837,Male,26-35,Bronze,2010-03-27,Mobile App,United Kingdom
17838,CUST_17838,Female,18-25,Platinum,2010-08-30,Desktop Web,United Kingdom
17839,CUST_17839,Female,18-25,Silver,2010-10-25,Desktop Web,United Kingdom
17841,CUST_17841,Male,36-50,Bronze,2009-09-24,Desktop Web,United Kingdom
17843,CUST_17843,Female,36-50,Bronze,2010-11-08,Mobile Web,United Kingdom
17844,CUST_17844,Female,36-50,Bronze,2011-03-01,Mobile Web,Canada
17846,CUST_17846,Female,18-25,Gold,2009-06-05,Tablet,United Kingdom
17848,CUST_17848,Male,36-50,Platinum,2009-09-18,Desktop Web,United Kingdom
17849,CUST_17849,Male,26-35,Bronze,2010-04-15,Tablet,United Kingdom
17850,CUST_17850,Female,26-35,Platinum,2010-01-16,Mobile Web,United Kingdom
17852,CUST_17852,Male,18-25,Gold,2011-09-19,Mobile App,United Kingdom
17854,CUST_17854,Male,18-25,Silver,2010-01-31,Mobile App,United Kingdom
17855,CUST_17855,Male,26-35,Silver,2011-01-02,Mobile App,United Kingdom
17856,CUST_17856,Male,18-25,Bronze,2010-12-11,Mobile App,United Kingdom
17857,CUST_17857,Male,65+,Silver,2010-05-17,Mobile App,United Kingdom
